h3_index,flood_count,year,P1_max,P1_mean,P21_max,P67_max,flood_days,total_days,elevation,slope,flow_acc_log,dist_river,mean_ndwi,max_ndwi,std_ndwi,is_water,center_lat,center_lon
896482c6177ffff,2,2023,2.43,1.825,2.81,2.05,0,14,307.4375,0.69809973,0.30103,1817.2515,-0.3060802949200244,0.0458860769867897,0.1766975693705713,False,18.790971,99.026485
896482886cbffff,2,2023,2.43,1.825,2.81,2.05,0,14,294.3125,0.799774,0.47712126,2036.6239,-0.2855220609147466,0.05160503834486,0.1698012378439516,False,18.698167,99.014786
89648289d6bffff,1,2023,2.43,1.825,2.81,2.05,0,14,312.75,0.79564893,1.9330984,122.4871,-0.5745053176460151,-0.1750629693269729,0.1364340495637429,False,18.735296,98.941883
896482c6827ffff,1,2023,2.43,1.825,2.81,2.05,0,14,324.0,2.807057,0.0,1065.7986,-0.3680776834910805,0.3069705069065094,0.1770438652969229,False,18.797435,98.976693
89648288e7bffff,2,2023,2.43,1.825,2.81,2.05,0,14,313.41177,1.0843431,0.15936883,2402.6973,-0.4086102042638408,0.1231300309300422,0.2593189702378625,False,18.710274,98.937611
896482c681bffff,1,2023,2.43,1.825,2.81,2.05,0,14,309.53333,0.974591,0.30103,961.1537,-0.2724002420028555,0.0384055078029632,0.1517010739002268,False,18.79824,98.993102
89648289ad3ffff,1,2023,2.43,1.825,2.81,2.05,0,14,306.46667,1.0258933,0.87420285,599.74835,-0.3853962928461688,-0.0302958507090806,0.190748280353521,False,18.765966,98.970481
896482c6587ffff,1,2023,2.43,1.825,2.81,2.05,0,14,303.94116,0.83502024,0.123953536,1202.8091,-0.4070814503819512,0.0931297689676284,0.1841404700439597,False,18.760302,99.049603
896482892cbffff,5,2023,2.43,1.825,2.81,2.05,0,14,302.0,0.7806094,0.0,2401.8762,-0.3337657455871179,0.057951170951128,0.1900542202974464,False,18.765956,99.035136
896482c6537ffff,3,2023,2.43,1.825,2.81,2.05,0,14,301.125,0.6552519,0.13170063,2030.2229,-0.2631237859520344,0.0753739699721336,0.1889597522897197,False,18.766761,99.038611
89648288243ffff,1,2023,2.43,1.825,2.81,2.05,0,14,297.4,0.6575966,2.7105246,131.0214,-0.302578253376257,-0.0075021972879767,0.1363353847834692,False,18.719964,98.992236
896482c4533ffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.8125,1.1398028,0.5425213,801.6617,-0.1871829109458005,0.0930071473121643,0.1913066913795278,False,18.824051,99.013788
896482c694fffff,3,2023,2.43,1.825,2.81,2.05,0,14,322.64706,0.91995084,0.0,549.6849,-0.3160988598463747,0.1203852295875549,0.2082081004963615,False,18.801469,98.968205
896482c6a27ffff,2,2023,2.43,1.825,2.81,2.05,0,14,315.26666,1.3490533,0.240824,508.10233,-0.3193560946489214,0.0476569086313247,0.1908431747771174,False,18.820023,98.983476
896482c6e57ffff,8,2023,2.43,1.825,2.81,2.05,0,14,308.82352,0.9244048,0.0,1783.7646,-0.2001437045184233,0.1357167661190033,0.2091541977807795,False,18.807109,99.018399
896482894d7ffff,4,2023,2.43,1.825,2.81,2.05,0,14,297.375,0.65539575,0.84807044,3103.4773,-0.2360972611060909,0.1812500059604644,0.2235824781144729,False,18.719953,99.043951
896482c6da7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,304.5625,0.902669,0.52234864,682.3579,-0.1947573743510553,0.0577329732477664,0.1697592875512591,False,18.766773,98.973956
89648289183ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.70587,0.8169622,0.47712123,312.458,-0.4241941163578714,0.0167641323059797,0.1707897031248013,False,18.727228,98.997648
896482c63a7ffff,5,2023,2.43,1.825,2.81,2.05,0,14,305.0625,1.5425546,0.76505655,2603.3643,-0.2595693060256139,0.0888174101710319,0.239870481614634,False,18.800652,99.029392
896482c6ecfffff,2,2023,2.43,1.825,2.81,2.05,0,14,306.875,1.1655928,0.39368728,2022.3734,-0.3526412873911684,0.1181818172335624,0.2312605923321637,False,18.804688,99.020905
89648289447ffff,2,2023,2.43,1.825,2.81,2.05,0,14,298.8125,0.73706865,0.2317391,3409.416,-0.2849505822259767,0.0706885084509849,0.2141387923692466,False,18.730448,99.037405
896482c6bcfffff,1,2023,2.43,1.825,2.81,2.05,0,14,314.75,1.535978,0.09726891,510.25778,-0.5105066605285064,0.0552785247564315,0.171381616382767,False,18.81599,98.979031
896482c6b8fffff,2,2023,2.43,1.825,2.81,2.05,0,14,320.1875,1.4822727,0.93619704,100.275955,-0.3700509520626096,0.0147814908996224,0.2036926873874617,False,18.80873,98.973618
896482c6d67ffff,1,2023,2.43,1.825,2.81,2.05,0,14,309.875,1.3104997,0.73668796,2331.2212,-0.4551450008541582,0.1067868545651435,0.1851860600618939,False,18.782105,98.975325
8964828813bffff,1,2023,2.43,1.825,2.81,2.05,0,14,303.5,1.110247,0.34505284,3018.1516,,,,,,
896482c65b7ffff,2,2023,2.43,1.825,2.81,2.05,0,14,300.0625,1.4759101,0.059640158,1958.3945,-0.4682496926079827,0.0707695558667182,0.2143273046266092,False,18.758691,99.042653
896482c6cc7ffff,2,2023,2.43,1.825,2.81,2.05,0,14,306.6875,1.5880983,0.40041265,364.23822,-0.4747105241461369,0.0131124909967184,0.1728725254403827,False,18.778872,99.013151
896482891a3ffff,1,2023,2.43,1.825,2.81,2.05,0,14,305.6,1.7322829,0.060206,570.69727,-0.417539335674874,-0.0043094991706311,0.1556066520441872,False,18.728035,98.988193
896482c6ba3ffff,1,2023,2.43,1.825,2.81,2.05,0,14,323.25,0.86130846,2.0706954,81.87332,-0.3355899739111469,0.0849282294511795,0.2025975556648462,False,18.807116,98.966667
896482c680bffff,1,2023,2.43,1.825,2.81,2.05,0,14,312.0,1.1684918,0.5363936,936.08026,-0.2852935322760278,0.0647851452231407,0.1942950232138865,False,18.800661,98.990595
89648289193ffff,1,2023,2.43,1.825,2.81,2.05,0,14,300.0625,0.7662943,1.024663,348.46497,-0.4844866928227471,0.0833290070295333,0.1694220841452905,False,18.724806,99.000154
89648289357ffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.0,0.92197716,2.8115182,138.25809,-0.348577375120212,0.0813362374901771,0.1964566246569363,False,18.761929,99.004831
896482c6ca7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.52942,1.1389197,0.5292081,448.54404,-0.3103842168736481,0.0379152446985244,0.1751941018638076,False,18.77242,98.998282
896482c695bffff,1,2023,2.43,1.825,2.81,2.05,0,14,320.75,0.6822399,0.5061646,754.41626,-0.3740824700929782,0.0217640325427055,0.1935493361596565,False,18.799855,98.974187
89648288643ffff,2,2023,2.43,1.825,2.81,2.05,0,14,296.58823,1.077908,0.72029257,1751.531,-0.4311978409627396,0.2234848439693451,0.2019816312072634,False,18.703011,99.009775
896482891b3ffff,1,2023,2.43,1.825,2.81,2.05,0,14,300.73334,0.97746235,0.60040367,338.66116,-0.4637653945243398,-0.020380126312375,0.118631709855123,False,18.725614,98.990699
89648289547ffff,1,2023,2.43,1.825,2.81,2.05,0,14,296.25,0.62677586,0.67013085,1697.7368,-0.3508763719179767,0.0220463536679744,0.1680070922739614,False,18.724804,99.013083
8964828910fffff,2,2023,2.43,1.825,2.81,2.05,0,14,302.22223,0.63966817,2.3871481,164.99313,-0.3611451225365985,0.0201846435666084,0.1272432049608227,False,18.73772,98.991099
8964828b34fffff,1,2023,2.43,1.825,2.81,2.05,0,14,297.2353,1.0446439,0.4490553,3696.0464,-0.4922423310301143,0.0300200134515762,0.1549615507650349,False,18.711079,99.03159
8964828b3dbffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.33334,0.8432034,0.020068668,3803.0002,-0.4016623880560786,-0.0237515233457088,0.1438231031524833,False,18.70139,99.04161
8964828966fffff,1,2023,2.43,1.825,2.81,2.05,0,14,300.29413,1.0395905,0.813094,2527.7532,-0.3450426297268575,0.0705520138144493,0.1509451203132464,False,18.757079,99.035704
896482888d7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,311.7647,0.78471786,0.4847416,464.2217,,,,,,
89648289133ffff,1,2023,2.43,1.825,2.81,2.05,0,14,304.4,1.7227687,0.0,676.183,-0.4166475883300451,0.0162660144269466,0.1591917923911266,False,18.733685,98.986656
896482896abffff,6,2023,2.43,1.825,2.81,2.05,0,14,300.6,0.88608766,0.05187675,2961.3584,-0.2311062488064319,0.1170358583331108,0.2264105026900619,False,18.742553,99.037807
89648289e8fffff,1,2023,2.43,1.825,2.81,2.05,0,14,302.875,1.0029776,0.5644925,432.1304,-0.2648743586104869,0.0851966887712478,0.1259729822447924,False,18.746598,98.9776
89648289d0fffff,1,2023,2.43,1.825,2.81,2.05,0,14,312.75,0.99429834,0.127089,984.3649,-0.422063593577155,0.0233144294470548,0.1437749631496003,False,18.726418,98.942453
89648289a7bffff,2,2023,2.43,1.825,2.81,2.05,0,14,323.0625,1.134766,0.866845,2196.7412,-0.4050330931869156,0.2584428191184997,0.2053467474715377,False,18.77807,98.957948
896482880cbffff,2,2023,2.43,1.825,2.81,2.05,0,14,297.3125,0.9827564,0.46677446,551.46375,,,,,,
896482898d7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,310.0,0.94703305,0.4135051,1106.9766,-0.1726423091264416,0.0560696795582771,0.12151174655708,False,18.742563,98.960226
89648288177ffff,1,2023,2.43,1.825,2.81,2.05,0,14,302.70587,0.9249002,0.30103,3237.3066,,,,,,
896482c6dc3ffff,1,2023,2.43,1.825,2.81,2.05,0,14,305.73334,0.56815374,0.810446,1101.3202,-0.3354399636315027,-0.0035981184337288,0.1470466263313516,False,18.774034,98.992301
89648288153ffff,2,2023,2.43,1.825,2.81,2.05,0,14,299.875,1.3678637,1.1064038,2369.6777,,,,,,
896482c6523ffff,1,2023,2.43,1.825,2.81,2.05,0,14,300.875,0.67015994,0.3340471,1849.1956,-0.3051348212844236,0.0874549597501754,0.1822605867827288,False,18.769989,99.039581
896482c6b0bffff,1,2023,2.43,1.825,2.81,2.05,0,14,318.75,1.1724513,0.30103,849.02026,-0.4550834945242545,0.0049006822519004,0.1578577379187655,False,18.817604,98.973049
896482892dbffff,1,2023,2.43,1.825,2.81,2.05,0,14,301.66666,0.7939157,0.05187675,2240.1716,-0.3285462846701587,0.0426302142441272,0.203849486381201,False,18.763534,99.037642
89648288e63ffff,1,2023,2.43,1.825,2.81,2.05,0,14,314.26666,0.6935152,0.0,2039.6509,-0.4338261283262984,0.1273364424705505,0.2159184179260058,False,18.709465,98.934137
89648289d1bffff,2,2023,2.43,1.825,2.81,2.05,0,14,310.4375,0.74643993,0.32802087,1037.7015,-0.3982900946726203,0.0139435492455959,0.1831883476715737,False,18.724805,98.948434
896482c45bbffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.3125,1.183378,1.6127839,1482.4963,-0.4613322219180346,0.0036624579224735,0.2139553780605952,False,18.81921,99.0188
896482c6a87ffff,1,2023,2.43,1.825,2.81,2.05,0,14,308.375,0.6832101,0.28105637,298.69717,-0.1976851551259025,0.119473360478878,0.141031847401556,False,18.811147,98.996978
8964828950fffff,1,2023,2.43,1.825,2.81,2.05,0,14,297.0,0.7791491,0.43029568,1195.1694,-0.3452859019097319,0.0520315766334533,0.2060632952749586,False,18.720769,99.00864
896482896b7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.0,0.8062292,0.029820079,3290.0093,-0.3689137619919209,0.1511342227458953,0.2195061847250993,False,18.736097,99.035868
8964828901bffff,1,2023,2.43,1.825,2.81,2.05,0,14,301.86667,0.84047955,0.5348598,1876.177,-0.3853327873398383,-0.0266514457762241,0.1329461877671777,False,18.741751,99.021403
89648289c6fffff,1,2023,2.43,1.825,2.81,2.05,0,14,305.52942,1.2174677,0.18743479,982.10077,-0.4528829568951842,0.0385275073349475,0.2173816857103523,False,18.740142,98.962732
896482896a7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.9375,0.9309143,0.17892048,3004.4219,-0.3621848268018151,0.1821715682744979,0.2231280438506346,False,18.738519,99.033363
896482c4c0bffff,1,2023,2.43,1.825,2.81,2.05,0,14,310.9375,1.2922143,1.6319518,611.26294,-0.4278517213801902,0.0250201784074306,0.177324370616409,False,18.84019,98.979832
89648289a73ffff,1,2023,2.43,1.825,2.81,2.05,0,14,320.75,0.64143205,0.47536764,2001.3457,-0.6497826309360163,0.1942787021398544,0.1037021019258298,False,18.774842,98.95698
896482886cfffff,1,2023,2.43,1.825,2.81,2.05,0,14,296.05884,0.77766234,0.60807794,1828.1416,,,,,,
896482c6a17ffff,1,2023,2.43,1.825,2.81,2.05,0,14,310.375,1.1010121,1.3077334,257.45004,-0.3081799624074093,0.0675805807113647,0.1717251369891713,False,18.816795,98.99544
89648289367ffff,1,2023,2.43,1.825,2.81,2.05,0,14,305.4375,1.1626709,0.10012875,1236.9907,-0.3804708747731847,0.026469949632883,0.2044907809595248,False,18.765158,98.992869
896482891bbffff,1,2023,2.43,1.825,2.81,2.05,0,14,302.2,0.96719635,2.1014037,221.29027,-0.4369796756795138,-0.090090163052082,0.1432454686755083,False,18.728842,98.991667
896482c6d2fffff,1,2023,2.43,1.825,2.81,2.05,0,14,310.25,1.121059,0.429798,1877.7893,-0.3381212961229997,-0.0664157345890998,0.1070335647963523,False,18.77807,98.970881
896482896d7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.46667,1.0065588,0.060206,1625.6132,-0.3373622286809626,-0.0180547460913658,0.1551198734330066,False,18.742548,99.050736
89648288233ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.25,1.1468894,0.349485,814.8229,-0.4141492959676856,0.0082457112148404,0.1253344087082025,False,18.711086,98.979875
896482888d3ffff,2,2023,2.43,1.825,2.81,2.05,0,14,310.8125,0.87680405,0.11288625,824.76715,,,,,,
89648289c17ffff,1,2023,2.43,1.825,2.81,2.05,0,14,303.125,1.0268239,1.9669765,109.19024,-0.483685105786128,0.2461747378110885,0.1765037661064862,False,18.726421,98.968313
89648289c43ffff,1,2023,2.43,1.825,2.81,2.05,0,14,301.4,0.798912,0.28778166,1048.3118,-0.3361517270574977,0.0449658669531345,0.1486447282909369,False,18.736914,98.974694
8964828964bffff,1,2023,2.43,1.825,2.81,2.05,0,14,304.1875,1.2330503,0.056443125,1324.7362,-0.2798117869980434,0.0570530295372009,0.1653559655704085,False,18.757075,99.048633
896482c4acbffff,1,2023,2.43,1.825,2.81,2.05,0,14,313.5625,1.4114776,0.5193617,1303.6084,-0.481341126086091,0.0131535306572914,0.1995434804825521,False,18.878904,98.978525
89648288e13ffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.66666,0.9956291,0.17160209,2400.3147,,,,,,
8964828b27bffff,2,2023,2.43,1.825,2.81,2.05,0,14,298.77777,0.9824536,0.0,2315.3484,-0.4928802216034861,0.0748421996831893,0.1892489220346403,False,18.715915,99.052436
89648288adbffff,3,2023,2.43,1.825,2.81,2.05,0,14,316.52942,0.76977026,0.15936883,2034.5887,-0.4729913171256155,0.0189064890146255,0.1837234300754751,False,18.718345,98.933567
89648288147ffff,1,2023,2.43,1.825,2.81,2.05,0,14,302.3125,0.7958463,0.2331537,3013.9536,,,,,,
89648288397ffff,3,2023,2.43,1.825,2.81,2.05,0,14,298.6,0.6345356,0.3525918,2143.2266,,,,,,
8964828814bffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.5,0.6880356,0.679924,2506.1394,,,,,,
896482883cfffff,1,2023,2.43,1.825,2.81,2.05,0,14,298.1875,1.0482159,0.6027158,1656.8643,-0.5451714209266886,-0.1125039607286453,0.1136603174470741,False,18.708664,98.969451
89648288e5bffff,1,2023,2.43,1.825,2.81,2.05,0,14,310.26666,0.5094336,0.0,2544.315,-0.429584405083066,0.0390295349061489,0.1731342474840436,False,18.709468,98.947067
89648288363ffff,1,2023,2.43,1.825,2.81,2.05,0,14,305.13333,0.8665667,0.89856327,1442.9612,-0.4339688445920958,-0.0267076808959245,0.1439508665227097,False,18.71512,98.958459
89648289dc7ffff,1,2023,2.43,1.825,2.81,2.05,0,14,308.1875,0.6198935,0.57082534,1096.2676,-0.3705956521681178,0.0418067835271358,0.2156411795334825,False,18.722384,98.95094
89648289c83ffff,1,2023,2.43,1.825,2.81,2.05,0,14,301.29413,0.6858945,0.53122944,387.4558,-0.5021006786653593,0.040493544191122,0.1604331675725181,False,18.721579,98.973326
896482c4a73ffff,1,2023,2.43,1.825,2.81,2.05,0,14,318.53333,1.361414,0.71414274,1719.6743,-0.5679363364130168,-0.1127227917313575,0.1278482035375635,False,18.882131,98.966557
896482c6e53ffff,1,2023,2.43,1.825,2.81,2.05,0,14,309.0625,0.79071283,0.32802087,2173.2825,-0.3430713941925304,0.0528350509703159,0.2244888970861351,False,18.807915,99.021874
896482d4b07ffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.5625,0.8279733,2.4386637,174.69157,-0.3877020324563149,0.0330261141061782,0.1769168181944602,False,18.75142,99.063099
8964828944fffff,1,2023,2.43,1.825,2.81,2.05,0,14,299.06668,0.76268345,0.15904042,3212.8035,-0.3983454983056892,0.073413036763668,0.2094369149800712,False,18.733675,99.038374
896482c6c57ffff,1,2023,2.43,1.825,2.81,2.05,0,14,308.25,0.8168506,3.6547031,120.088875,-0.344991215996084,0.0576960816979408,0.2014576735142497,False,18.78452,99.011614
896482c6cbbffff,1,2023,2.43,1.825,2.81,2.05,0,14,307.2,1.1804919,1.9598423,114.16926,-0.3848302637536824,0.0314672067761421,0.2105177932292481,False,18.774032,99.005232
896482896cbffff,1,2023,2.43,1.825,2.81,2.05,0,14,301.64706,0.7625176,0.60145414,1288.955,-0.3607643447226257,0.0358030088245868,0.1825736835717059,False,18.749003,99.052675
896482892afffff,1,2023,2.43,1.825,2.81,2.05,0,14,302.9375,0.7455877,1.0372779,559.2699,-0.3227439217134059,0.0004027730901725,0.1688781750055571,False,18.758699,99.016793
8964828b23bffff,2,2023,2.43,1.825,2.81,2.05,0,14,296.875,1.0037048,0.34824985,3144.9592,-0.3075863573101471,0.0675601437687873,0.1774398780371999,False,18.708652,99.047023
896482c69cbffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,321.3125,2.752913,0.18814376,1382.9111,-0.3448070074938507,0.1222748830914497,0.1954220726613019,False,18.794207,98.975725
896482c6eafffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.0,1.0862607,0.0,384.26917,-0.4114286597227247,-0.0024603500496596,0.1743679693684093,False,18.798238,99.006034
89648289adbffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.26666,1.201419,0.30119476,949.1076,-0.4168795931742415,0.1293772161006927,0.2073350761419516,False,18.769194,98.97145
89648289e63ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.25,0.9193624,1.8743277,76.42556,-0.2283993957415027,0.0359234511852264,0.191297732939548,False,18.760318,98.972019
89648289ac3ffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.25,1.6099303,1.0880075,869.5529,-0.1038583710580942,0.0815041586756706,0.1044636805958352,False,18.768387,98.967975
896482898d3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.33334,1.1864195,0.74470353,1148.119,-0.3115617702956568,0.0274880342185497,0.1853442854108936,False,18.74337,98.963701
896482c6ea3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.25,1.1111027,0.16471773,602.04456,-0.4134814464962013,0.3586753010749817,0.1843910803466664,False,18.795817,99.00854
896482c63b7ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.86667,1.3456845,0.0,2679.54,-0.4039187891869806,0.0541398897767066,0.2088007367535403,False,18.79823,99.031898
89648289253ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.82352,1.2776438,0.0,2502.757,-0.2347230200999069,0.0879911854863166,0.2229093723980507,False,18.768377,99.032631
896482c6107ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.13333,1.1493332,0.60206,1875.9331,-0.2311607823807948,0.1067572981119155,0.2589479558537708,False,18.785323,99.028021
896482c684bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.625,0.76645744,2.7177687,63.62564,-0.2314321453468202,0.0603964962065219,0.1608040259606964,False,18.807921,98.996009
8964828914bffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.7647,1.0277618,2.1470585,251.76549,-0.3380133723375991,0.0594766065478324,0.1918022950412554,False,18.74579,98.999986
896482c68b3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,314.66666,0.65745825,0.14048068,1790.9224,-0.3236920518993632,0.0080459769815206,0.1385853815362626,False,18.787752,98.986719
89648289a53ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.8,1.376182,0.72082263,1492.3003,-0.3272988520196919,0.0643831267952919,0.1623457485834276,False,18.774036,98.966437
896482c6853ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.125,1.2494912,1.0791812,342.8675,-0.3340634125732578,0.0167861934751272,0.1644263565427556,False,18.802273,98.997546
89648289493ffff,9,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.17648,0.75622284,0.0,3476.2644,-0.2159708261686932,0.0509331338107585,0.201085491769685,False,18.713497,99.042013
8964828b223ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,298.88235,0.9395254,0.0,3543.8928,-0.3716552364774517,0.044203296303749,0.1625301276132963,False,18.707846,99.043549
8964828b2a3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,297.17648,1.2268875,0.10624588,3175.747,-0.326119117247209,0.0657578185200691,0.1526819037435605,False,18.699773,99.04759
896482c6cafffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.875,1.097946,0.28114182,422.7651,-0.2555035864260178,0.1712960004806518,0.1588271625508509,False,18.775647,98.999251
896482896a7ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.9375,0.9309143,0.17892048,3004.4219,-0.3621848268018151,0.1821715682744979,0.2231280438506346,False,18.738519,99.033363
896482c612bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.75,0.5949406,0.029820079,1437.1924,-0.2979134966543658,0.0565118044614791,0.1575844616561941,False,18.790165,99.023009
896482c6837ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,317.3125,1.072643,0.20695813,1410.0105,-0.2775103190026455,0.0459652692079544,0.1732880471638384,False,18.795014,98.9792
896482c6e27ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.0,0.45530474,4.2836185,70.37339,-0.3308090648971207,0.0524881854653358,0.1752335277416538,False,18.803079,99.001022
896482c694bffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,322.0625,2.3668287,0.97470045,480.33118,-0.4586587467492145,0.0044350107200443,0.2001562152836761,False,18.802276,98.97168
896482c6aa3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.75,1.3968486,1.6863201,258.9013,-0.2373546148176052,0.0313540808856487,0.1734587098143216,False,18.812762,98.990996
896482c61bbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.73334,0.91171116,0.180618,2054.2463,-0.2216624115253662,0.1126860380172729,0.1734233788004997,False,18.779675,99.029558
896482c6903ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,323.3125,1.3105081,0.47998112,1615.7081,-0.5020094448027601,0.0422850362956523,0.1830719818018537,False,18.791787,98.965298
896482c656bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.41177,0.8184462,0.25994295,1372.4287,-0.427665900217297,-0.0905797109007835,0.1553533967511718,False,18.780475,99.045964
896482c614fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.9375,1.6249738,0.43451306,2790.325,-0.48329662248656,-0.0285173393785953,0.165249495785539,False,18.795809,99.034404
896482c6193ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,302.8125,0.87164634,0.20234649,2022.5441,-0.5948533934951019,-0.0194835048168897,0.1287479302730616,False,18.775637,99.038044
896482c6177ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.4375,0.69809973,0.30103,1817.2515,-0.3060802949200244,0.0458860769867897,0.1766975693705713,False,18.790971,99.026485
896482c6eabffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.375,1.2132108,0.23677821,764.17004,-0.4059787710790374,-0.0105559481307864,0.163400535804056,False,18.799044,99.00951
896482886cbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,294.3125,0.799774,0.47712126,2036.6239,-0.2855220609147466,0.05160503834486,0.1698012378439516,False,18.698167,99.014786
896482d4b37ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.26666,0.8306442,0.6250204,920.0458,-0.4314061399709756,0.0373220480978488,0.2341019689836095,False,18.749809,99.056149
896482c654fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.9375,0.78348553,0.451545,766.1194,-0.3741265978631604,0.0365074537694454,0.1788702521102741,False,18.778859,99.051944
896482c6b87ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,321.3125,1.3470258,1.9475161,129.08945,-0.1862373648066436,0.0401985757052898,0.1455734242177442,False,18.805503,98.972649
896482c6827ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,324.0,2.807057,0.0,1065.7986,-0.3680776834910805,0.3069705069065094,0.1770438652969229,False,18.797435,98.976693
89648288e7bffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,313.41177,1.0843431,0.15936883,2402.6973,-0.4086102042638408,0.1231300309300422,0.2593189702378625,False,18.710274,98.937611
89648289e6bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.46667,0.89980614,1.2692873,337.72464,-0.3003589700849611,0.0427967794239521,0.1704708412072941,False,18.763545,98.972987
89648289ad3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.46667,1.0258933,0.87420285,599.74835,-0.3853962928461688,-0.0302958507090806,0.190748280353521,False,18.765966,98.970481
896482c6587ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,303.94116,0.83502024,0.123953536,1202.8091,-0.4070814503819512,0.0931297689676284,0.1841404700439597,False,18.760302,99.049603
896482892cbffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,302.0,0.7806094,0.0,2401.8762,-0.3337657455871179,0.057951170951128,0.1900542202974464,False,18.765956,99.035136
896482c6537ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,301.125,0.6552519,0.13170063,2030.2229,-0.2631237859520344,0.0753739699721336,0.1889597522897197,False,18.766761,99.038611
896482c695bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,320.75,0.6822399,0.5061646,754.41626,-0.3740824700929782,0.0217640325427055,0.1935493361596565,False,18.799855,98.974187
896482c6973ffff,5,2024,5.3,4.247142857142857,5.21,5.98,9,14,325.25,1.0271277,1.0388056,995.3666,-0.3110564584080375,0.0724484398961067,0.1872503121067017,False,18.797435,98.96376
89648289283ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.93332,0.79794157,1.0959427,1793.1877,-0.3634141560526255,0.0759461298584938,0.1663686423836223,False,18.755468,99.028754
896482c682fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,317.8125,1.0113338,0.24458688,797.4356,-0.2868028911379207,0.0404384285211563,0.1623744289458851,False,18.800662,98.977662
896482c691bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,321.4375,0.69360125,0.1875,1517.4517,-0.4483236495776632,-0.0041147032752633,0.1688991960892311,False,18.792594,98.968774
896482c694fffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,322.64706,0.91995084,0.0,549.6849,-0.3160988598463747,0.1203852295875549,0.2082081004963615,False,18.801469,98.968205
